,tweet,sentiment
6046,لو كان ندم يفيد ن عش عمر نندم علي ما اقترفنا من اخطاء,negative
6047,ابغ زياد متابعين,neutral
6048,يعزك ياسماعيل رب معاك يوفقك,positive
6049,دايما مجروح يا و ف بعد بلوم هو,negative
6050,كل ه تويتر او معظم محتاج لطبيب نفس حالت صعب عل,negative
6051,و هذ يؤكد و له اعلم ان اخوان مهزوم و لن يكسب نهائ و اسمعن انا مش اخو,negative
6052,ك ايموشنموجب ايموشنموجب,positive
6053,اقتصاد تركي يتفوق علي جميع اقتصاد دوله اوروبيه بنسب م عام تركيا,neutral
6054,احذر س قلب فان اذا انكسرت تجعل صاحب يموت كل يوم موتا بطيئا,negative
6055,برحتك ماش بس افتكر من احترام توضيح عدم سخريه انت اكيد مشجع محترم ز ترتق شو في رد,negative
6056,علم جميل خير رمضان نطلب من حضرتك استضاف موهوب مي ط ه موهب تستحق دعم ل ن جزيل شكر مقدما,positive
6057,لم اجعل ممن يقال لم ذ جن التي ت با عدن,neutral
6058,عن راح نفسيه لاحد مع,positive
6059,مصدر رصد ق غد شتو معتدل حراره شمال عظمي قاهره مزيد,neutral
6060,لا شي يعود سابق احفظ هذه عباره جيدا قبل ان تكسر شيئا جميلا,neutral
6061,ص باختصار ي بيكلم ض عش يبرء داخل قتلت و بريئ شعب ساكت علي قذار تلاته ينايرمنجديد عنتيلالقضاء,negative
6062,ل بتطول مع حلاو حلم ل بتهاود قاعده واقع,neutral
6063,اح في م عجيبه اهوالل,neutral
6064,ل ق مثقف خلاص انتو اصل عالم جهل,negative
6065,بارحه تاريخ مستقبل مجهول اما يوم فموجود لهذا يسم حاضر,neutral
6066,بعض تجربه تصقلك تنحتك تحدد زواياك تجعلك ملائما حي التي يفترض بنا أن نعيش,neutral
6067,يوم هو ذكر استشهاد سيد رئيس مهيب ركن بطل صدام حس,neutral
6068,موضوع ه بسيط ل حب بيل,neutral
6069,طب ي واحد مش متفائل,negative
6070,تسلميل يا رب ناكل واح عند شا ان ا له,positive
6071,مصدر ماليه تبحث اتفاق توام بين ضرائبالمصريه نظيرت صوماليه مزيد,neutral
6072,ت امل خيب,neutral
6073,اسوا في كارثه طائرات,negative
6074,مقابل خاص مع طالب ستار اكاديم دعاء سبيعي ل ل يشوف لقاء دعاء قالت كلام جميل,positive
6075,فجا حستن هي كم ياريت حس من زم في لحظ نس كل اللي كان د قلب,neutral
6076,كل سنه انت ي يا ي بنحبك يا شا عقبال مليون سنه ح سعاد هنا,positive
6077,اصل انا وم ميشرفناش انكك تسمع عن,negative
6078,اجمل ورق ورقه تكتب في لاغل ناس,positive
6079,اجمل نظرات نظر من عين الي عين,positive
6080,منمتش من امبارح صبرن يا رب,negative
6081,عند حق ايموشنموجب ايموشنموجب,positive
6082,هاب ي ير ق سنه سعيد علي جميع ان ا له,positive
6083,لو فشل اد حاول دا هيد امل غير,positive
6084,يسكن قلب و و ج,negative
6085,حاجهبستفزمن تكرار كلام,negative
6086,هم تقبل ن جميع ك من قال ام منشن م ح ق امينايموشنموجب,positive
6087,حال ؤ سبب امتحان,negative
6088,اختارت صحيف كريستيانو كافضل لاعب عام تاني علي توالي صوت اكثر من صحف,neutral
6089,سنهحلوهياشا كل سنه انت ي يا ي,positive
6090,عم متول ح تقول ي في سنه جديده حسب له و ع وكيل,negative
6091,بس متنكريش ن خنيق,negative
6092,اه له بكر د و بنت منفسن اكرهين بس متعمليش نفسك بتحبين,negative
6093,وطن مشهور عالم يختار مغرب احتفال بـراس سنه,neutral
6094,و,positive
6095,له ينيلك ياناتشو,negative
6096,ينايرمنجديد عسكر كاذب قاضي فاسد دوله ظلم ارحل,negative
6097,شناوي هيلعب ماتش بتروجيت,neutral
6098,حجاب يدعون نيك ذه,negative
6099,ي اللي قال دنيا ي وص في عبد منجيد في سيد سوا رب ناس سواس,neutral
6100,هم صل و ل و بارك علي سيد محمد عل ل و صحب قنا ابوظب ه نيل قاهره,neutral
6101,مؤمن زكريا هنزعل علي له,negative
6102,اسف لم استطيع ان اجيب كل قذاره د علي كورنيش منيل,negative
6103,قصصنجاحسعود مخبز اي مثال لشباب بدء باعمال تحد كل صعوبات امتلاك مشروع ادارت بانفس,positive
6104,احتمال ناتج ماتخلكش ترفض تجرب ا اكبد فيه نسبه نجاح حتي ل صغير,positive
6105,تشيرش قبل انتقال لميل كان بيفضل انتر عش مانشين اول ما اجبر علي ميل ك تصريح بقت في صالح ميل م مال,negative
6106,ميرس ج,positive
6107,ب ما مذاكره,negative
6108,كوبر ر لوا دا لو واحد تخ طلع هيتحشر فوق عزيز طالب هندس كفا ق شيت له يرض علي,negative
6109,وطن دائر انتخاب تتنافس علي مقعدا في محافظ بحيره,neutral
6110,اطلع من غيبوب خ ف غيبوب بس د,negative
6111,لنا في خيال حي,positive
6112,حساب شير ح نجم ستاراك,neutral
6113,له زم ا من شافك,positive
6114,يصبح اصدقائ صدفه م اس اصدقاء حينما يصبح غريب,negative
6115,احباط,negative
6116,واحد ص لدرج احباط بشع,negative
6117,واح كم بنحب بيت نموت في,positive
6118,بلاش تنكش في ذكر نكد و اضحك و استمتع حي بقول لـ نفس بردو,positive
6119,معنديش حاجا في قلب واحد يحر ر بنت في ا,negative
6120,لا ده حتي يبق قليل اصل ده هيفضل و عمر يشكر عش هيا سبب في كل ده,negative
6121,وطن ميناء دمياط يستقبل الف طن م,neutral
6122,و سار هم وسخه,negative
6123,اول ن بقول دا ا واحد او اتن بس موضوع ا كل بيهر ماتش د غبي بق ياخدو مقياس لمستو فرق اغلبيه ق انج اسماعيل,negative
6124,دي بنت ستين وسخ,negative
6125,و من شباك لارميلك حالي,neutral
6126,ه انا ينفع انبسط يوم كامل طبعا لا ي,negative
6127,ده انا عايش عشانك,positive
6128,ل ر بليل هيب كل حاج,neutral
6129,وطن انفوجراف معونات اجنبيه خليجيه لمصر في عام,neutral
6130,وطن انفوجراف زياده في سعر,neutral
6131,ابراهيم محلب رئيس مجلس وزير لخالد صلاح زياد سعر تذاكر مترو نفق لن تك زياد مطلق ان لابد من حفاظ علي هذا مرفق حيوي,neutral
6132,اعن علي نفسك بكثر سجود تشعر تحدي بين بين نفسك لنا م,positive
6133,اكتر حاج مخليا مش مرتاح في حي ان بنب حاج و جوا حاج تان خالص,negative
6134,لا شا بس,neutral
6135,ت مصرين في ليبيا ما ل تصف حساب انتقام من ص بلد زي لم يقدر ارهاب بلعبس ه,neutral
6136,تحيات تقدير علي بك,positive
6137,اسرع سيار كهربائ عام بوابهالمصدر عنو تميز خمسهلاعبينتحبهممنخارجفريقك,neutral
6138,ترينداصلامعموللفولورزروديناوبس ل ق لعو يا فولورز ايموشنموجب ايموشنموجب,positive
6139,احتراف قياده ك معان شاهد هذا فيديو سترا بوابهالمصدر خمسهلاعبينتحبهممنخارجفريقك,neutral
6140,لأ ياعم ده يحطل سم في اكل مش ناقص هي نبي,negative
6141,لم يتبق شيئا بعد,neutral
6142,يا لي ي يا لي,negative
6143,وطن اكثر من مهاجر يعبر سلك شائكه الي ي مليل اسباني,neutral
6144,غيابـ ـ شيء وحيد الذي لم استطع تجاوز حتي الان,neutral
6145,كاظمالساهر,positive
6146,انا مبسوط في تطور,positive
6147,انا نهارده اكلت كفت شاورم بطاطس فطير سدق بيتزا شربت بيبس سبريت و مر نسكاف شوب عصير ص ان نفس ف كريب بس محصلش نصيب,neutral
6148,معلش ق مجتمع معاق,negative
6149,كرسمس سعيد,positive
6150,مش ح ال خالص مش عارف ي و سبب د ممكن في يقتلون,negative
6151,بتاع دي بيشتغل ازا انا بش فا حاج,negative
6152,هههههههههههههههههههه لا مفيش داع لاعتذار ل ندم يا افندم,positive
6153,مهما بلغت بك حزن تعددت في قلبك هم تذكر ق آن حي لحظ لا تقاس سعادت ل بذكر له اقتراب ن,neutral
6154,عفو ل ك ل حاج دي حاج بسيط,positive
6155,لان احبك عاد قلب الي ركض في غابات مغنيا لاهثا كغزال صغير متمرد,neutral
6156,ي تلمح علي واحد من بعيد تشتم فيه ما تعمل منشن عرف يمكن يغير من نفسو د ما تتريق علي,negative
6157,انت طيب دا في حاج كتير اتحققت من دعاء بحمد رب يالميس لتحقيق دعائ لمصر لكل اهل,positive
6158,ل لاعب لعبه ماتشات ال لاعبين كل تغيب في بعض ماتشات,neutral
6159,انا نزلت اجيب ل روترنج من منطقت لقيت ب جن ي بصوت احمد شوبير,negative
6160,دنيا جارح و متعب و ا بتذاكر متعذب,negative
6161,دوله خليج بتتالق في كوره واح س مفيش جمهور ح يابلد,negative
6162,ما تيديش حد اكبر من حجم و ترجع تزعل,neutral
6163,سنه حلو علي كل عام انتم الف ي,positive
6164,مدخلنيش في ام تفصيل يا مدحت,negative
6165,رجعت شتويه,neutral
6166,اللي نحب ميحبناش اللي يحب منحبوش,neutral
6167,مباراه قادمه ليغا الاحد يناير نسيا ريال مدريد مساء بتوقيت ك هلا مدريد,neutral
6168,شكرا يا له لانك تقبلن ك سوئ زلات و تقصير لانك تعدرن و دائما تعطين لانك ب رحمن رحيم,positive
6169,كل تيار اسلام سياسي لم تقاتل اي استعمار اورب عالم اسلامي ل حتي اسرائيل حالي لم تقاتل ل ن دينها بن عروبت,neutral
6170,طبعا ه يا رب تكمل علي ي,positive
6171,وطن مؤبد لـ من كادر اخوان بتهم ر س قرين بـ شرق,neutral
6172,انا مش هاو عذاب,neutral
6173,اربع صفر في ساعه بدا يوم جديد في حي منته,neutral
6174,و مع دق ساع حائط منزل ببدا خ يوم في سنه انا رسميا بقيت رشيد عديت سن رشد اخيرا يومياتجيم,neutral
6175,و اذا ن راجل ما تزعل ل من راجل,neutral
6176,اسف انا لا املك نوع اصدقاء مهتمين بسماع مشكله غير ق جا الي له في كل صلا و اكتف دعاء,neutral
6177,بس يا بض,negative
6178,خخخخخخ كسم ام س ميلن فرق ر,negative
6179,مستن حاج تفرحن,neutral
6180,عيال متعرفش مصلحت ي,negative
6181,وطن وزير شاب سيسي اقترح استعانه بـالاولتراس لافتتاح قناهالسويس,neutral
6182,ه مؤمن رابع بيشيش في احد كاف مهندس,neutral
6183,عن حسن قال سمعت ب هرير يقول قال رسول له ل له علي و ل من ر يس في ليل اصبح مغفورا له,neutral
6184,امريكا داخل مجلس امن عش تعمل فيتو,neutral
6185,ملافظ ع يا منون استهد له يخربيتك,negative
6186,لما تك بتتكلم مع حد و يرود علي متاخر اعرف ان فيه ا تان ه ن,neutral
6187,بنت خال اخت هما صندوق سر,neutral
6188,إن له يح ما يريد مائده,neutral
6189,ما تجوم تطمن علي مؤمن مؤمنزكريا في زمالك ان ا له مؤمنتحتالسيطرهالزملكاو,neutral
6190,حضن قشعر,neutral
6191,ف فيلم بيتعاد,neutral
6192,انا هنام بدر انهارد عش موريش حاج بكر و انام كتير ق ما انا د د هسقط,negative
6193,حريم كائن نكد فطره بيجيب غم لنفس,negative
6194,حمدلله علي كل ا رب يصبرن علي يوم جاين دوله دعواتك,positive
6195,ج اركب علي من ر و احط جواك يا شرموط,negative
6196,له هومالك ضر نفع ان متصرف في خلق بما يشاء لا معقب لحكم ل ا لقضائ سبحان لا ل ل هو,neutral
6197,يا رب اشف كل مريض قولو ام,neutral
6198,كل عام انت الي له اقرب,positive
6199,ذ حقل ف ليبيا تحترق,neutral
6200,واد حالت صعب حقوه يخوا,negative
6201,طفل لي حق فـ را سياسي اصل لما ف يبق صاحب معتقل او شهيد اكيد مش هيسكت,neutral
6202,خ ليل ديسمبر,neutral
6203,اختصار حي بحديث قدس,neutral
6204,نظر بروجرس الي صلتل نسبه وقت الي قعدت نقدر نستنتج بسهول اني ممكن حتي لو طبقت مالحقش اخلص,neutral
6205,اشعر باس لتواجد خارج بلد هذه مده ظرف سفر حالت بين بين كم اشتاق لكم ك اشتاق كل مصراتهتحرق,neutral
6206,ريس ل من زيرالشباب تنفيذ دخل اولتراس في احتفال افتتاح قناه لاعجاب ه دماغ برضهيحتو يحول سلب لايجاب عفارم,positive
6207,حاولت ـ ــ ـ ت ــــ ـ ـــــ,neutral
6208,تعال اقعد علي زوبر ل ف طيزك يا منيوك,negative
6209,انت ي سام خير علي,positive
6210,يوم س انتر امام باريس و ا ال ميل كبير علي ريالمدريد صغير بي ال,neutral
6211,حاج حلو لما تلاق حد عارف انت بتحب ي و مبتحبش ي,positive
6212,له يمس خاطرك سعاده يامسعد قلب بحلو سواليف يا من علي قلب خذيت سياده حظ جابك محبه علي كيف,positive
6213,ي علي كل عرب ن اسرائيل قبل مش عالفلسطين بس يا هم,negative
6214,كل عام انت الف ي ينعاد علي و ع فلسط وع كل بلدان خير محبه سلام,positive
6215,بس دا ميمنعش اني بعشق ال في اسكندر,positive
6216,من اغرب مقتطف اني محستش سقعه ابدا م تقلت في هدوم نهائ ل جال ر,neutral
6217,مش عند امتح بكر اقفل و ذكر ل,neutral
6218,ماده اللي بندرس في كل تنفع شتيم يعن اقول واحد بس ل يا بتاع برولوج بس ل يا بتاع براليل سيستم ذكاء اصطناعي خره ده,negative
6219,ي رب تتحقق امان كل ام عربيه اسلاميه,positive
6220,علي سبيل صياعه انا نزلت اقعد مع صاحب في روحت بيت في سنهجديد,neutral
6221,انا شارب انهارد ليتر ميرندا تفاح طبعا غير اكل اللي اكل انا بقيت عامل زي بلونه د بظبط,neutral
6222,كان نفس تبق بدا حلو بس ي ق,negative
6223,استغفر له و اتوب يه,neutral
6224,اول حاج احط في بوق في سنه جديده اكتر حاجت بحب سجاير و جبن,neutral
6225,رب يصلحلك امورك يبعد ن شر يا عم انت يا عم انت,positive
6226,كل سنه و انت طيوب,positive
6227,رب ميرحمنيش من صحاب و اهل,positive
6228,اول تغريد في عام,neutral
6229,فيديو يخليك تبتسم عل له,positive
6230,حبيبت,positive
6231,تعال و دمع الي انت سبب في دلوقت,negative
6232,كل سنه و انت طيب يا ايناس,positive
6233,عش ي قررت فرجيك اني بحبك احل من حكي,positive
6234,م هتعرف تتعامل مع وسخ غير لما تبق اوسخ ف تعامل ن,negative
6235,ا مجرد مفتكر بك سعيد عمرودياب,positive
6236,انا عند دليل خ لا اتكلم من فراغ,neutral
6237,ن اقول ان ما عند شي يذكر ف سنه لكن عرفتن و جمعتن بناس اسال له ان يجمعن ه عمر ل ايموشنموجب,positive
6238,كيف تحتفل باعياد نصاري و امت مهتوك عرض في كل مك,negative
6239,خراب يا دنيا خراب يا دماغ,negative
6240,كل عام انت م تحب مصرين ناس كل الف خيرسن سعيد جميع,positive
6241,بعد عمر ما كان ف لمك بعيد و قرب عمر ما كان في ا موجود جمب,neutral
6242,هم ارزقن نعم يعجز عن شكر,positive
6243,فك له اسرك,positive
6244,من عامل ناس علي و اوجنس اوعرق بدلت حسن بسيئ ذهبت عمل غير له,neutral
6245,اهلا بك محمد باشا جلاء منور يا غالي,positive
6246,يا م قصص منسيه او حلم ورده جوليا,neutral
6247,صوره كل لجمهور شر م من حق اي حد يتكلم عن حق ا شر هي اللي عملت مش اح,neutral
6248,وطن شعبان عبدالرحيم لو جيش مصري طلبن هتطوع محبش حد يزعل لدي,neutral
6249,ليكس لادار فندق عموم توريدات تطلب انس علاق عام عمل غردقه شرم شيخ مرتب ص اسكندريه,neutral
6250,صباحك ود صفاء,positive
6251,لا ساع مش بكتب اسم اصل ل اي س علش اي حد يخد,neutral
6252,رب د كتيرررر,negative
6253,توقعات هذا عام امنيات ستك اكثر احتراف,positive
6254,اشهد ان ال ل له,neutral
6255,كل سنه انتم بخير سعاد يا رب,positive
6256,حنيه طب ي هي ابك يا قلب علي حنيه هي دنيا ر في ي حتي ناس صبحت مش هي,neutral
6257,هم اعن علي ذكرك شكرك حسن عبادتك,neutral
6258,كل ناس اعرفهم بفكر في بليل,neutral
6259,ماتت بمحراب عينيك ابتهات,neutral
6260,كل سنه انت طيب ا ا له تك سنه,positive
6261,انا مكان مش في ص,neutral
6262,لا حيات هي حيات ل قلب اصبح ل,neutral
6263,هم صل سلم عل سيد محمد,neutral
6264,بحبك هذا يكفين,positive
6265,ام يا رب تك دعو مستجاب مع بدا عام جديد,positive
6266,هو له خالق بارئ مصور له اسم حسني يسبح له ما في سماوات ارض ه عزيز حكيم حشر,neutral
6267,كان يحرث مابعو,neutral
6268,حلم تحطمت قلوب انجرحت انكسرت خيب م امال جرح ادم ل يشف,neutral
6269,س فاضل ز في حث و بعد هدخل علي كلاسيكيه عش بناخد ص ر و ص مساله ايموشنموجب,neutral
6270,صباح فلصباح ابتسامهاجعلها سنه بتضحك يا كريم,positive
6271,عامالجديد ادعول شفاء جزا له ي,positive
6272,هاب بيرث ا سنه سعيد يا رب,positive
6273,ان ا له نصر من عند له ظلم مهما ا لابد من حل عدل انتصار عدل حق في نهايه هي دي قاعد مسلم,positive
6274,يا سلام علي دنيا حلوت في عين عشـق امكلثوم,positive
6275,ل يعجبك يعجب يافندم,positive
6276,له روع,positive
6277,مـانيب من يتـبع ركـاب مـقفين حتي ل ادفـع ثمن حـيات من صد ن ماسالت علي ي ابق عزيز ع نفس غنات راقت لي,neutral
6278,يا رب انصر كل مظلوم,positive
6279,ي تسكت زمناتكلم ي تدفع حدك تمناتكلمي,neutral
6280,ها ـ ـ ـ,positive
6281,رحاب ي بس ههههههههههههههههههه مي ط ده رائع بس ف دم سراج تعمل غ جامد,positive
6282,ارجع تان اقولك له يخليك,positive
6283,ضي ا و كل شكر و تقدير لرجال كهرباء ح ب ان رجل و بارك له في و اجر حاصل ان شاءلل شكرا,positive
6284,بس قعده مع صحاب دنيا ايموشنموجب,positive
6285,رب يكون في و ناس بتاعت روسيا,neutral
6286,من يحبك لا يؤذيك لا يهملك ل يجرحك بـ ع أو كلم,neutral
6287,ابن تهد بر ش غريق تشد,neutral
6288,أن له غفورا رحيم,neutral
6289,له اكبر,positive
6290,فيه ا مجرد ما بنشوف فرح في عي بننس دنيا م في,positive
6291,بخاف من مسلسل ي سكين ده مرعب,negative
6292,ديمقراطيه هي ك اللي يغلب من لاد كلب,negative
6293,لو شاف هلع رعب ف عيون وع وجه جري صرخات رجل شباب ست في ل ص جديده ليلت كان طالب باعدام مجرمين,negative
6294,وطن غ انفجار قنبل ساكن هرم يحتفل براسالسن في كايرومول,neutral
6295,ههههه سررررراج ج فصلن ح يخربيتك,positive
6296,هم في هذه ليله مباركه س لنا امر احفظ بلد اجعل من عبادك صالحين شاكرين,positive
6297,اصعب احساس في دنيا,negative
6298,اوساخ له انا ن ا,negative
6299,و نشكر رب علي حاجات صغيره الي بعتهال في وقت,positive
6300,يا كميا اتلم ق,negative
6301,حسب له نعم وكيل في بلد وسخه دي ف اللي ماسك عمر ما هتنضف ابدا اطهر ما فيك بيموت,negative
6302,وطن جنوبسيناء تشارك في مبادر ارسم مستقبلك,positive
6303,سنه مبلش ثقيل بدوي اشرف,negative
6304,عيون تحك ما لا يقال,neutral
6305,ده انت حلم اللي نفس يكمل و يبق حقيق ايموشنموجب,positive
6306,عام شكرا و لامك سنه كانت مفكرا نفس,negative
6307,بت لونها ل و,positive
6308,سنين بتفوت انا اقف مكان,negative
6309,نصيح لا تطفئ نار نار,neutral
6310,هدف من ترند ان نعرف ناس اللي متعرفش مي هو ي ننشر حساباتو ل نعمل د مش نعمل تويت كلام بس بليز مي ط,neutral
6311,لولا امل في غد لما ا مظلوم حتي يوم,positive
6312,نطالبتمرياتبرعايههيثمالعبدالل نامل من سيادت رعا متسابق هيثم عبدالله مبدع حافظ لكتاب له جزيتم خيرا,neutral
6313,ان لبيب من اشاره يف,neutral
6314,من اين لك كل هذا برود,negative
6315,ثقه له ازك م توكل علي اوف م,positive
6316,وطن ستظل انت عشق اول ص هم اجعل اجازت سالم في ص,positive
6317,ف سما فوق تخيل مدا بنجوم باجرام لي في اللي خلق من عدم احت اني احبك حب ط علي,positive
6318,ديانه طاهره نقيه عند له اب هي هذه افتقاد يتامي ارمل في ضيقت حفظ انسان نفس بلا ن من عالم,neutral
6319,هم ابطل اثرع حاسد اصابت قلبافاحزنت اصابت زوج ففرقتهماواصابت لدا فافسدت اصابت جسدا امرضت اصابت جمالا فشوهت ن علي كل شئ قدير,positive
6320,ميدو لن ادرب زمالك هذا موسم تحت أي ر باتشيكوهرب باتشيكو زمالك زمالك,neutral
6321,ملع سذاج,negative
6322,اسامهفق الف مبروك لجمهورالعررر فريق ع عرين باق لنا جلمود صخره دعم اذن له نجيب,positive
6323,محدش حاسس ح ل بيقول ل نفس,negative
6324,مفيش ارجل ن يا اخويا رب يخل بعض و يخل دايما مع بعض علي مره قبل حلوه,positive
6325,عرفت اللي في عن ا عال ن يا قلب ما حبنيش حج عش في عشم بي اخرت ي طلعت مفيش,negative
6326,ه يبحث عن حب فطره ما امتنان س بقول ي امتنان هو وعي مرتبط ماده قاعده عل حد قولك,neutral
6327,يسرق رغيفك ثم يعطوك ن كسر يا لوقاحت ي لهطل م,negative
6328,ده فيديو ياسم كانت بتعملو لمعايدتكو اسمعو ل,positive
6329,يا دين دي كانت يوم سود,negative
6330,رحم له علي يدخل فسيح جن يا ارحم رحمين,positive
6331,ماد ما بتنف ل بندرس يش ي,negative
6332,ا تحف فيديو فانزك بيعيدك يا دعاء,positive
6333,كل سنه و انت سالم ظوظو ي و ينعاد علي بصح,positive
6334,حمدلله انا بطلت س دين,positive
6335,مستن نسمع ن مبسوط ان بتشتغل مع منتج محترم زي حضرتك ا ا له سونج كليب يكسر دنيا,positive
6336,لكن الان في مسيح يسوع انتم الذين كنتم قبل بعيد صرتم قريب د مسيح,neutral
6337,قال فتر كبير مش بتويت له يا جدع استحملون شو,neutral
6338,حضرتك ي بالف ي استاذ خير امتعت بحلق اسعاد يونس كانت اكثر من رائع,positive
6339,اكر فريد اطرش ا حي حلو بس نف,negative
6340,ن د الي بس هي حلو عل بس انا مش ميال لي انا اصل ح مانفسيتو و و اقو من يسترن يون بس انا ح يسترن اكتر,positive
6341,قلكلمهحلوهفيالعامالجديد يا رب ارحمن اغفرل كثر ذنب,positive
6342,و اللي بحكيل حي حلو ساقتل لار ان موت احل,negative
6343,قال ب حسن مزين ذنب بعد ذنب عقوب ذنب حسنه بعد حسنه ثواب حسنه,neutral
6344,و فيلم مغسله اشهر فيلم في ص ح,negative
6345,خبر ناس س امر تمام ما اقصد اكلمك ش بس كل ما في امر حبيت اتطمن علي في ام له,positive
6346,اح ي مبضونين يا جماع له,negative
6347,حفل افتتاح فلم قرمي ما حد راح خالص,neutral
6348,اجمل ما في ان محمد نب ص,positive
6349,عليش نسال فيكن مع ي بصل,negative
6350,لتعم فائده ناس اطلاع علي نوع سحروعلاماتها كيف علاجهاوكيف تحصين من اصابات حسد سحر كاف نوع تسليط,neutral
6351,لقاءالقرنيمعدعاء شايف نفس ي بعد سنه و نسبه نجم ص غناء تمثيل ح تتعامل مع ي هل ممكن تغن لمصر فبديت,neutral
6352,ياريت كل نهتم نرتوت منتج ميدو عن أي تويت خ ن بليزززززززززز,neutral
6353,رب واحد ايم واحد معمود واحد,neutral
6354,اسكندر و بحر و دفي و ف,positive
6355,مشغول بك سيصنع وقت من اجلكايموشنموجب مشغول ن سيستغل أي د لينصرف ن,neutral
6356,حدثت له ن كثيرا,positive
6357,ايموشنموجب ليل شتاء بجانبك هذا ما احلم ي الان ايموشنموجب ايموشنموجب,positive
6358,اختبار ب لعبد فضيل غدا لتحديد موقف من مشاركه امام جونه سبت مقبل,neutral
6359,انا لو مك دنيا اتقرف ش ح علي احمد شيب,negative
6360,قرانيه اضح خاص في قول ه علي جمع اذا ا قدير اي جود حي اخري,neutral
6361,الي عايش بوج ديرل بلوك مرت,negative
6362,اهتمام ل له حتي لو بسيط و,positive
6363,و ق انت حلو ش,positive
6364,ه حاج تك انسان اللي بتحب محافظ علي,positive
6365,اتفرج فيديو مصطفيكامل يه تسلم ايادي في ا سنه شاهد فيديو ب رابط,neutral
6366,يا حبيبت يا توتا ي عاوز حاج ق انا عند مشوار ههه شير ح,neutral
6367,تامل هذا مشهد س له رحمن رحيم اشرقت ارض بنور رب ض كتاب جيء نبين شهيد وقض بين حق ه لا يظلم زمر,neutral
6368,اتفرج صوره لبنانيه يارا تظهر بفست غريب في ف كريسماس شاهد صوره ب رابط,neutral
6369,هم اني بحاج حي تخلو من غضبك مليئ برضاك رحمتك ب إن كان هناك ن يحول بين بين رضاك فاغفر لي يا ارحم راحمين,positive
6370,كان نفس اول حاج اشوف في هي انت,positive
6371,بتبق بنت ل,negative
6372,لالالا ي قال د دا احل صباح,positive
6373,عاوز نعيش في ام جمل قال جب و استخدم جبان,negative
6374,جو بررررد يا جماع ي سقع,neutral
6375,عن و بصت لي تكف ايموشنموجب,positive
6376,علي خ زمن مراقب ر بيقول مجبتش معاك مسطر ي انا بطلت اشيل ن من عدد,negative
6377,ل سنين,neutral
6378,و ل انا عاشق ساقون كتير مر,negative
6379,عن حد ه في حياتك مش عارف اح صاحب ل حبايب ل بنلعب يه مائ بس هو حد ه مقصودهبق,positive
6380,تنس صلا فجر تصبح علي ي جمعه مبارك,positive
6381,ريتاج حشتن يا م انا زنيب يلدريم علش عيونك حلو حيات ا حلاو في,positive
6382,اضحك دنيا فان,positive
6383,بياض لايعن جمال و سواد لا يعن قباحه كفن ابيض مخيف كعبه سوداء جميل انسان باخلاق ليس بمظهر,neutral
6384,رب اغفر لي خطيئت يوم دين روا مسلم,positive
6385,انقذت ر عائل في نمسا احترق منزل فجرا اذ ايقظت من نوم ما اتاح ه فرار من سنه نار حسب ما اعلنت شرطه اربعاء,neutral
6386,هما و باقي في زباله,negative
6387,احقر اسلوب هو تلقيح كلام ده بيثبت إن صاحب شخص ضعيف جبان ميقدرش يقول اللي جوا لازم يحور يلقح,negative
6388,لتورايد مورد بشريه لدول خليج من جسنين ذو تعليم عال شرك زاويدي لسياح,neutral
6389,ك ي اتمنا لكم مع احل صباح ورده,positive
6390,صباح ورده جوري,positive
6391,سياخذ جميع نصيب م هذه دنيا سعاد أو ز لن يـفوتك ي كتب له لك أو علي فارض قدر ق حمد ل,neutral
6392,و يا ي رب يخرب ي م و اخوان علي ي جديد غير اسلام ملع ابو,negative
6393,حمد ل الذي احيا عدم ام و يه نشور اصبح و اصبح ملك ل,positive
6394,كل سنه انت ي يا حن,positive
6395,ا له من امثالك,positive
6396,نمر مع سلامه من بوم اسمعن من خلال علي,neutral
6397,معقول خلاص عشنل يوم و سلام,negative
6398,هم اجعل نتقبل خوازيق من اعدائ و انصر علي بعض,negative
6399,كليب د كلام فارس قبي ايقاع كنار,neutral
6400,بنت دي و مثل لازم يغن و يمل كون بغنا نغس نعل ق و ص ترجع زي زم كل فن و ق,positive
6401,نفس يبطل ق انا تعبت من نكد,negative
6402,اه يا صوابع,negative
6403,هم صل علي سيد محمد ب هدي رحمه لا يقطع من وصل ل ر احدا سال رحمه تسكن قلب هم ارزق شفاعت يا رب,positive
6404,هتفضل مشكله بين و بين نفس ح ما اموت و هيفضل زعل ي لوحد برد عش محدش ناقص بس واحد خايف و احتمال تخلص,negative
6405,تفصيل افضل شاعر ايمن بهجت م افضل فن ن سماح افضل م غنائ غلطت من اول ج تفصيل ن سماح,neutral
6406,الذين امن تطمئن قلب بذكر له ل بذكر له تطمئن قلب,neutral
6407,س له الذي لا ض مع اسم شئ في ارض ل في سماء ه سميع عليم,neutral
6408,نانس عجرم معظم بطاق حفل كبير بمهرج ب تسوق نفذت عشاق بانتظار علي ا,neutral
6409,حب لما يتحاول ح فطر زي متك بتحب اهلك و مهما عمل بتسامح عش ناس دي من لحمك و م مفيش بعد حب يقارن او يتزايد علي,neutral
6410,له يسعد ك تعال ا,positive
6411,رب يقدرن ع س فرحه ف شوش ناس,positive
6412,يا ل ب نهار فل,positive
6413,روع,positive
6414,صوره يث لما كان في ص ي ب جود,neutral
6415,كل تحيه تقدير م يصنع حي,positive
