,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,user_name,user_location,user_description,user_verified,date,text,source
2818,2818.0,2818.0,2818.0,2818.0,,,,,,,المصرية للاتصالات, الوادي الجديد ,"Telecom Egypt is the first total telecom provider in #Egypt, serving millions of Egyptian customers for more than 160 years.",True,2022-08-23 04:10:06+00:00,"@mdlbhy1 لكل عملاء WE، هدية مجانية حتى 5 جيجا إنترنت لما تسجل على تطبيق MyWE لأول مرة  ولاي استفسار برجاء المتابعه من خلال ال DM
MK",Khoros CX
2819,2819.0,2819.0,2819.0,2819.0,,,,,,,فوفا, الوادي الجديد ,,False,2022-08-23 02:28:53+00:00,هي فودافون بقت حنينه كدا ليه يجدعان,Twitter for iPhone
2820,2820.0,2820.0,2820.0,2820.0,,,,,,,Aleqaria العقارية, الوادي الجديد ,"أول جريدة عقارية متخصصة فى مصر والعالم العربى
تصدر عن شركة الاعلام للصحافة ش.م.م",False,2022-08-23 01:52:20+00:00,"تعاون بين «فودافون بيزنس» والاتحاد المصري لمقاولي التشييد والبناء لرقمنة الخدمات
https://t.co/eFVlX83XcD",TweetDeck
2821,2821.0,2821.0,2821.0,2821.0,,,,,,,الاتصالات وتكنولوجيا المعلومات GMDSS-GMDSS, الوادي الجديد ,# التكنولوجيا الحديثة,False,2022-08-23 01:24:08+00:00,فودافون تبيع أعمالا مجرية مقابل 1.8 مليار دولار فودافون تبيع أعمالا مجرية مقابل 1.8 مليار دولار المتسوقون يرتدون أقنعة واقية للوجه أمام متجر فودافون داخل مركز تجاري في سيتي سنتر قبل الجمعة السوداء، وسط جائحة مرض فيروس كورونا (كوفيد-19) في... https://t.co/WUb45J8seW,Tumblr
2822,2822.0,2822.0,2822.0,2822.0,,,,,,,الاتصالات وتكنولوجيا المعلومات GMDSS-GMDSS, الوادي الجديد ,# التكنولوجيا الحديثة,False,2022-08-23 01:24:04+00:00,فودافون تبيع أعمالا مجرية مقابل 1.8 مليار دولار https://t.co/moTeOZjqMV,WordPress.com
2823,2823.0,2823.0,2823.0,2823.0,,,,,,,Gehad_elbarody, الوادي الجديد ,React less💙Observe more 💜Speak less🧡 listen more ❤️,False,2022-08-22 23:43:15+00:00,"@naser202023 تخيل اللى انت بتحتفل بيه فى 2022
انا احتفلت بيه فى 1977
We are not the same 😎😁😁",Twitter for Android
2824,2824.0,2824.0,2824.0,2824.0,,,,,,,Orange Egypt, الوادي الجديد ,Our mission is to be always in touch to connect what’s essential in your life.,True,2022-08-22 23:06:34+00:00,"@khalidsherif88 : بالفعل بيتم المتابعة من خلال الرسائل عشان نضمنلك احسن خدمة ولو في أي استفسار تانى ممكن تبعتهولنا عشان نساعدك
ضياء",Genesys Social Engagement.
2825,2825.0,2825.0,2825.0,2825.0,,,,,,,شهد مصطفى, الوادي الجديد ,فَاللَّهُ خَيرٌ حَافِظًا وَهُوَ أَرحَمُ الرَّاحِمِينَ🧡.,False,2022-08-22 23:05:31+00:00,شعري لونه orange وانتوا؟!,"Cheap Bots, Done Quick!"
2826,2826.0,2826.0,2826.0,2826.0,,,,,,,Orange Egypt, الوادي الجديد ,Our mission is to be always in touch to connect what’s essential in your life.,True,2022-08-22 22:53:52+00:00,"@khalidsherif88 : إحنا هنا لمساعدتك و يهمنا الرد عليك، ممكن توضيح الرقم والتفاصيل في الرسائل للمراجعه بشكل أفضل

طارق",Genesys Social Engagement.
2827,2827.0,2827.0,2827.0,2827.0,,,,,,,Orange Egypt, الوادي الجديد ,Our mission is to be always in touch to connect what’s essential in your life.,True,2022-08-22 22:15:00+00:00,"@joekhaled1 : هيتم متابعتك من خلال الرسايل لمساعدتك 

محمد",Genesys Social Engagement.
2828,2828.0,2828.0,2828.0,2828.0,,,,,,,Youssef, الوادي الجديد ,‏PT,False,2022-08-22 22:10:34+00:00,@Orange_Egypt حضرتك محدش رد علي الdm !,Twitter for iPhone
2829,2829.0,2829.0,2829.0,2829.0,,,,,,,Marawan Ahmed || مروان احمد, الوادي الجديد ,"{وَاغْفِرْ لِأَبِيٍ}🤲
أسواني👑  
لو الفولو بتاعك عشان يزود الفلورز عندك متعملش   https://t.co/SlBJzzymPb 
https://t.co/dNVnrc164U",False,2022-08-22 22:00:29+00:00,@M7mdi_FPL مقدم ع خط في اتصالات !!!!!,Twitter for Android
2830,2830.0,2830.0,2830.0,2830.0,,,,,,,Orange Egypt, الوادي الجديد ,Our mission is to be always in touch to connect what’s essential in your life.,True,2022-08-22 21:58:52+00:00,"@joekhaled1 : إحنا هنا لمساعدتك و يهمنا الرد عليك, ممكن توضيح الرقم والتفاصيل  في الرسائل للمراجعه بشكل افضل

عمر",Genesys Social Engagement.
2831,2831.0,2831.0,2831.0,2831.0,,,,,,,Youssef, الوادي الجديد ,‏PT,False,2022-08-22 21:55:51+00:00,@Orange_Egypt ينفع حد يرد علي الdm !,Twitter for iPhone
2832,2832.0,2832.0,2832.0,2832.0,,,,,,,Omar, الوادي الجديد ,Medical student. Other interests are being cooked,False,2022-08-22 21:39:22+00:00,خط اتصالات مش خط دفاع https://t.co/S3li1M205C,Twitter for Android
2833,2833.0,2833.0,2833.0,2833.0,,,,,,,Aya, الوادي الجديد ,الانتماء  🇪🇬🇵🇸,False,2022-08-22 21:26:15+00:00,We بقت بتشتغل نفسها عالاخر,Twitter for Android
2834,2834.0,2834.0,2834.0,2834.0,,,,,,,Orange Egypt, الوادي الجديد ,Our mission is to be always in touch to connect what’s essential in your life.,True,2022-08-22 21:25:22+00:00,"@Muhamed89749527 : بيتم  المتابعة من خلال الرسائل عشان نضمتلك افضل خدمة  

اميرة",Genesys Social Engagement.
2835,2835.0,2835.0,2835.0,2835.0,,,,,,,Presentation Sports, الوادي الجديد ,"Official twitter of presentation sports, Presentation is one of the largest advertising companies, sports marketing by all means audio-visual and video",True,2022-08-22 21:17:59+00:00,"نتائج مواجهات  اليوم في الجولة الثانية والثلاثون من #دوري_WE 

#Presentationsports | راعي الكرة المصرية https://t.co/0BqMw6gqYu",Twitter Web App
2836,2836.0,2836.0,2836.0,2836.0,,,,,,,3amrosy 14🏆, الوادي الجديد ,CUFE Civil 20 #madrid. Water and Environmental Engineer. Master’s degree student at CUFE.,False,2022-08-22 21:15:00+00:00,اعظم سنه كرويه عدت عليا ٢٠١٧ ❤️ الذكريات الي فيها هتفضل محفوره في عقلي والله ❤️ till we meet again my friends ❤️ https://t.co/sjsFyyjo3u,Twitter for iPhone
2837,2837.0,2837.0,2837.0,2837.0,,,,,,,Hossam ghazy, الوادي الجديد ,أن تحب يعنى أن يحرقك فعل وتداويك كلمة .,False,2022-08-22 21:05:06+00:00,ده دفاعى ولا خط اتصالات !! https://t.co/dCWiywFfJ2,Twitter for iPhone
2838,2838.0,2838.0,2838.0,2838.0,,,,,,,Manar Elsalhy, الوادي الجديد ,"وكما قال عمو السيسي *بلاش هري*♥️
#zamalek",False,2022-08-22 20:43:53+00:00,"الله ينتقم من فودافون كفاية أنها لونها أحمر رريييد فلاااج
بس هنحتفل بردو ونقول الدووووري ف مييييت عقبه 🫰♥️
الدووووري ف مييييت عقبه",Twitter for Android
2839,2839.0,2839.0,2839.0,2839.0,,,,,,,Orange Egypt, الوادي الجديد ,Our mission is to be always in touch to connect what’s essential in your life.,True,2022-08-22 20:40:20+00:00,"@Mhmd8mohmed : اهلاً محمد 
عشان يهمنا مساعدتك ، تم المتابعة معاك في الرسائل

جاسر",Genesys Social Engagement.
2840,2840.0,2840.0,2840.0,2840.0,,,,,,,Orange Egypt, الوادي الجديد ,Our mission is to be always in touch to connect what’s essential in your life.,True,2022-08-22 20:34:19+00:00,"@amirahoweidy : مساء الخير يا اميرة

إحنا هنا لمساعدتك و يهمنا الرد عليك, ممكن توضيح الرقم والتفاصيل  في الرسائل للمراجعه بشكل افضل

مي",Genesys Social Engagement.
2841,2841.0,2841.0,2841.0,2841.0,,,,,,,mohamed_alex, الوادي الجديد ,الفن والموسيقى والشعر والادب والافلام,False,2022-08-22 20:26:24+00:00,أخبار الدنيا: نتابع أخبارنا اليومية المحلية العاجلة ليوم الإثنين... https://t.co/wbvA1ZN92m,Twitter Web App
2842,2842.0,2842.0,2842.0,2842.0,,,,,,,mohamed_alex, الوادي الجديد ,الفن والموسيقى والشعر والادب والافلام,False,2022-08-22 20:21:26+00:00,أخبار الدنيا: نتابع أخبارنا اليومية المحلية العاجلة ليوم الإثنين... https://t.co/wbvA1ZvxDM,Twitter Web App
2843,2843.0,2843.0,2843.0,2843.0,,,,,,,Manar Elsalhy, الوادي الجديد ,"وكما قال عمو السيسي *بلاش هري*♥️
#zamalek",False,2022-08-22 20:16:44+00:00,"ا ح ا يا فودافون حولت 1500 ع المحفظه حاليا علشان ادفع مصاريف بيقولي مفيش رصيد رصيدك 2 ج حد يلحقني هموت منهم اعمل ايه دلوقت ؟؟؟
@VodafoneEgypt",Twitter for Android
2844,2844.0,2844.0,2844.0,2844.0,,,,,,,Nemonzia 🥼🇦🇹, الوادي الجديد ,"zamalek Fc🇦🇹
NICU 🧑‍🍼

Nursing Specialist 🫀

 سبحان الله، والحمدُ لله، ولا إله إلا اللهُ، واللهُ أكبرُ، ولا 
حولَ ولا قوةَ إلا بالله.🌿🙏",False,2022-08-22 20:16:42+00:00,"ها قد حسمت ف ال رابعه عشر بتوقيت ميت عقبه ..👑🥇
We are the champion https://t.co/bbzIzmji1x",Twitter for Android
2845,2845.0,2845.0,2845.0,2845.0,,,,,,,زهايمر, الوادي الجديد ,"هذا الاكاونت  لا يمُت للواقع بصِله 
الثوره اسمها #25يناير #تيران_وصنافير_مصريه",False,2022-08-22 20:16:29+00:00,@EgMaly @RomanaRony1 لا حصلت معايا قبل كده في اتصالات ، سجلت خط وغيرت شريحه وروحت بعدها باكتر من سنتين اطلع شريحه تاني لقيته مش بإسمي وغالبا الشؤون القانونيه رفضت اجراءات التسجيل وطلبت اعادتها ومحدش بلغني,Twitter for Android
2846,2846.0,2846.0,2846.0,2846.0,,,,,,,THE BOYZ EGYPT 🇪🇬, الوادي الجديد ,The First Egyptian Fanbase For THE BOYZ And HYUNJUNHUR 🇪🇬✨#더보이즈 #HYUNJUNHUR #허현준( @WE_THE_BOYZ ) (@IST_THEBOYZ) || Backup acc : @egyptiantheb2,False,2022-08-22 20:13:29+00:00,"220822←🎥
ذابويز في مطار لوس أنجلوس متجهين إلي كوريا

#더보이즈 #THEBOYZ @IST_THEBOYZ @WE_THE_BOYZ
_✨
https://t.co/OCB9uGsVzY",Twitter for Android
2847,2847.0,2847.0,2847.0,2847.0,,,,,,,الشبكة العربية, الوادي الجديد ,"صفحة الفيسبوك https://t.co/NXdD69CyIP
صفحة موكا (مدير التحرير 🙂) https://t.co/sBmLkzEAn1",False,2022-08-22 19:55:47+00:00,لماذا نستعمل Megadroid #روبوت الفوركس في تداول https://t.co/hHZuxJnkCS #تداول_الفوركس #فوركس https://t.co/XZDa8RIS2w,Revive Social App
2848,2848.0,2848.0,2848.0,2848.0,,,,,,,Orange Egypt, الوادي الجديد ,Our mission is to be always in touch to connect what’s essential in your life.,True,2022-08-22 19:51:35+00:00,"@MuhammedAziz : 
تأكد انه يهمنا مساعدتك ولو فيه اي استفسار اخر ممكن توضيحه من خلال الرسائل  لمساعدتك بأفضل شكل ممكن

عبد السلام",Genesys Social Engagement.
2849,2849.0,2849.0,2849.0,2849.0,,,,,,,داليا Dalya, الوادي الجديد ,"#داليا_الحلبي 35 سنه 
سورية الجنسية مقيمة في مصر مدينة الرحاب
سهرات خاصه جدا بمقابل فودافون كاش",False,2022-08-22 19:46:36+00:00,"دا نظامى
اى اتفاق بيتم بعد تحويل المبلغ 100 جنيه على فودافون كاش للتأكيد الجديه في التعامل غير كدا بلوك https://t.co/cRsS27TvKY",Twitter for Android
2850,2850.0,2850.0,2850.0,2850.0,,,,,,,Etisalat Egypt, الوادي الجديد ,"We are etisalat by e& in Egypt 
Together, we create the possibilities of tomorrow, today. Follow for what’s next. #MakePossible",True,2022-08-22 19:46:00+00:00,"@MuhammedAziz اهلا بيك 
مش متاحه الخدمه حاليا فى اتصالات 
ممكن توضح محتاج نظام ايه ؟

Bakr",Sprinklr
2851,2851.0,2851.0,2851.0,2851.0,,,,,,,Orange Egypt, الوادي الجديد ,Our mission is to be always in touch to connect what’s essential in your life.,True,2022-08-22 19:41:13+00:00,"@MuhammedAziz : تقدر تعرف الانظمه المتوفره لدينا من خلال اللينك ده :
https://t.co/Xl5VhO4bNe

سيد",Genesys Social Engagement.
2852,2852.0,2852.0,2852.0,2852.0,,,,,,,Orange Egypt, الوادي الجديد ,Our mission is to be always in touch to connect what’s essential in your life.,True,2022-08-22 19:40:20+00:00,"@MuhammedAziz : لسرعة الرد وللمراجعه بشكل افضل، ممكن توضيح الرقم والتفاصيل في الرسائل؟
عبداللطيف",Genesys Social Engagement.
2853,2853.0,2853.0,2853.0,2853.0,,,,,,,Mohamed MaGdi Mourad, الجيزة ,"Civil Engineer..Born to Leave ""بصمة"".. Mansoura ..Abu Dhabi “https://t.co/EHh1u7urWK” قالولي انت الــ G.O.A.T 🐐🥇",False,2022-08-19 15:20:18+00:00,الوجبه المُفضله لشركة we هي أكل الحرام كل نُص شهر!,Twitter for iPhone
2854,2854.0,2854.0,2854.0,2854.0,,,,,,,Ramy Karam, الجيزة ,"- Red Devils ❤️
@ManUtd
@Alahly
@Cristiano",False,2022-08-19 13:31:10+00:00,"HERE WE GO CASEMIRO TO MANCHESTER UNITED ♥️
اخييرا ارتكاز يشيل عفن الوسط بتاع مانشستر .. كده مش هنشوف ثنائية ماكفريد تاني https://t.co/Fb1b5Xx1eu",Twitter for Android
2855,2855.0,2855.0,2855.0,2855.0,,,,,,,amr, الجيزة ,,False,2022-08-19 13:21:54+00:00,"تم سرقة كابلات التليفون الارضي
وتم الابلاغ السنترال بالمشكلة من اسبوع ولن يتحرك احد حتي الان
#المصرية للاتصالات#
We
خدمة فاشلة",Twitter for Android
2856,2856.0,2856.0,2856.0,2856.0,,,,,,,ﷴ 😴, الجيزة ,https://t.co/XDBTj2EZUA,False,2022-08-19 12:48:48+00:00,@SawsanM56321966 احنا مجربنش ال We  بس بتخلص ١٦ يوم,Twitter for Android
2857,2857.0,2857.0,2857.0,2857.0,,,,,,,غصون♥, الجيزة ,يارب غصون تجيب مجموع هندسه ♥️,False,2022-08-19 12:05:24+00:00,شعري لونه orange وانتوا؟!,"Cheap Bots, Done Quick!"
2858,2858.0,2858.0,2858.0,2858.0,,,,,,,Ahmed Mabrouk, الجيزة ,كَمّ تمنيت مُرور الأيام، و نَسيت أنها عُمري,False,2022-08-19 12:03:29+00:00,@Orange_Egypt تابعتوا ايه ، بقالي اسبوع يوميا بكلمكوا ولا حد حل اي شي حتى الردود مش موجودة ، معرفش مشغلنكوا بتعملوا ايه والله,Twitter for Android
2859,2859.0,2859.0,2859.0,2859.0,,,,,,,A 7 M E D, الجيزة ,"BEING CRAZY IS A LIFESTELY 🤪

#ALBIYAALBI",False,2022-08-19 12:01:07+00:00,"حاجه مش عاديه انك تصحى تلاقي الاغنيه مكسرة الدنيا في 8 ايام  
4 مليون مشاهده في 8 ايام #ترند اول للموسيقى في مصر لليوم الثامن على التوالي🤯🤯 
اغنيه كلها دلع وانوثه بصوت الايقونه #نانسي_عجرم و #مروان_بابلو 
مبروك النجاح ❤❤
We love it #عيشها_بعافية https://t.co/sdCnEiEKa8",Twitter for Android
2860,2860.0,2860.0,2860.0,2860.0,,,,,,,أنا من ذوي الاحتياجات الخاصة محتاج مساعده مالية, الجيزة ,‏‏‏‏‏‏انا معاق ومن ذوي الاحتياجات الخاصة ولدي أسرة واكبر ولد عمرة 10 سنوات محتاج مساعده مالية علي قدرة المستطاع,False,2022-08-19 12:00:20+00:00,@adelrabea35 @1gheith حضرتك هترسل علي رقم فودافون كاش أن شاء الله تعالى,Twitter for Android
2861,2861.0,2861.0,2861.0,2861.0,,,,,,,Ahmed Tonsy, الجيزة ,"Founder of Jabal - Therapeutic adventures, retired blogger and wild nomad!",False,2022-08-19 12:00:06+00:00,شركة #فودافون @VodafoneEgypt  بتتصل كل شهر لتجديد الـDSL و كل مرة برفض و اختي متوفية و بيتصلوا على رقمها و لما بنبلغهم بحالة الوفاة بيكون الرد بمنتهى الوقاحة طب ما تشتركوا انتوا؟ حالياً انا عملت شكوى في جهاز حماية المستهلك و بصدد اني ارفع قضية على الشركة، لو حد متضرر زيي يبلغني,Twitter Web App
2862,2862.0,2862.0,2862.0,2862.0,,,,,,,Ahmed Mabrouk, الجيزة ,كَمّ تمنيت مُرور الأيام، و نَسيت أنها عُمري,False,2022-08-19 11:57:17+00:00,"@Orange_Egypt 
بقالي اسبوع بهاتي مع اسوأ خدمة عملاء في مصر على جميع السويشيال ميديا، محدش عارف فيهم اي شيء كلهم ماسكين ورق سكريبت بيردوا منه ولا في حلول لأي مشكلة، حتى لما اتصلت فوق الخمس مرات على خدمة العملاء كلهم عملوا نفس الحركة وبيعملوا ميوت لحد ما تزهق وتقف المكالمة لوحدك !!",Twitter for Android
2863,2863.0,2863.0,2863.0,2863.0,,,,,,,أنا من ذوي الاحتياجات الخاصة محتاج مساعده مالية, الجيزة ,‏‏‏‏‏‏انا معاق ومن ذوي الاحتياجات الخاصة ولدي أسرة واكبر ولد عمرة 10 سنوات محتاج مساعده مالية علي قدرة المستطاع,False,2022-08-19 11:47:38+00:00,"@adelrabea35 @1gheith دة رقم فودافون كاش
01011644945",Twitter for Android
2864,2864.0,2864.0,2864.0,2864.0,,,,,,,أنا من ذوي الاحتياجات الخاصة محتاج مساعده مالية, الجيزة ,‏‏‏‏‏‏انا معاق ومن ذوي الاحتياجات الخاصة ولدي أسرة واكبر ولد عمرة 10 سنوات محتاج مساعده مالية علي قدرة المستطاع,False,2022-08-19 11:40:36+00:00,@adelrabea35 @1gheith حضرتك عايزي رقم فودافون كاش,Twitter for Android
2865,2865.0,2865.0,2865.0,2865.0,,,,,,,Sara 🦋, الجيزة ,"رَبَّنَا آتِنَا فِي الدُّنْيَا حَسَنَةً وَفِي الْآخِرَةِ حَسَنَةً وَقِنَا عَذَابَ النَّارِ 🤍

مش بتنسي انا مهما هتقابل كتير 🤤",False,2022-08-19 11:25:11+00:00,@we_ksa_ اللهم امين يارب العالمين 🤍,Twitter for Android
2866,2866.0,2866.0,2866.0,2866.0,,,,,,,Sara 🦋, الجيزة ,"رَبَّنَا آتِنَا فِي الدُّنْيَا حَسَنَةً وَفِي الْآخِرَةِ حَسَنَةً وَقِنَا عَذَابَ النَّارِ 🤍

مش بتنسي انا مهما هتقابل كتير 🤤",False,2022-08-19 11:08:49+00:00,@we_ksa_ اللهم امين يارب العالمين,Twitter for Android
2867,2867.0,2867.0,2867.0,2867.0,,,,,,,Sara 🦋, الجيزة ,"رَبَّنَا آتِنَا فِي الدُّنْيَا حَسَنَةً وَفِي الْآخِرَةِ حَسَنَةً وَقِنَا عَذَابَ النَّارِ 🤍

مش بتنسي انا مهما هتقابل كتير 🤤",False,2022-08-19 11:08:25+00:00,@we_ksa_ اللهم امين يارب العالمين 🤍,Twitter for Android
2868,2868.0,2868.0,2868.0,2868.0,,,,,,,ESLAM Mahmoud, الجيزة ,"إن كلمات الحب أجمل من الحب❤
ضحكني وعيشني❤❤
🇸🇦🇪🇬يارب احفظ بلادنا وسائر بلاد الملسمين يارب ❤كن بسيطآ..",False,2022-08-19 11:03:44+00:00,"Listen to ORANGE - اعلان اورانج موبينيل -  وبحتاج لك وتحتاج لى by SSALIB彡[ S@mY 4jc ]彡 on #SoundCloud
https://t.co/K0NpDP4G3v",Twitter for Android
2869,2869.0,2869.0,2869.0,2869.0,,,,,,,Sara 🦋, الجيزة ,"رَبَّنَا آتِنَا فِي الدُّنْيَا حَسَنَةً وَفِي الْآخِرَةِ حَسَنَةً وَقِنَا عَذَابَ النَّارِ 🤍

مش بتنسي انا مهما هتقابل كتير 🤤",False,2022-08-19 11:03:41+00:00,@we_ksa_ اللهم امين يارب العالمين 🤍,Twitter for Android
2870,2870.0,2870.0,2870.0,2870.0,,,,,,,AbdelRahman AlArabi👨🏻‍🦽🇪🇬, الجيزة ,"كاتب على مواقع التواصل الاجتماعي👨🏻‍💻🤳🏻وصانع فيديوهات🎬على يوتيوب
https://t.co/mfSNptE12N
#عبدالرحمن_العربي👨🏻‍🦽🇪🇬#ABDELRAHMAN_ALARBI
#عA",False,2022-08-19 08:04:16+00:00,"تعادل #الاهلي مع #إيسترن_كومباني بدون أهداف وفاز #المصري على الاسماعيلي بأربعة أهداف لهدف ضمن منافسات الاسبوع الحادي والثلاثون من #الدوري_المصري
#دوري_WE #Presentationsports #EPL
@EFA @Presentation
#Aع https://t.co/NZpO1n4N7c",Twitter Web App
2871,2871.0,2871.0,2871.0,2871.0,,,,,,,BeeAgents, الجيزة ,,False,2022-08-19 08:00:32+00:00,"تجديد باقات حكاية الجديدة من Etisalat Egypt متاحه بجميع منافذ Bee

يرجي تحديث قائمة الخدمات

#بيي_اسرع #بيي_أقرب #بيي_ديماً_معاك

#Fintech #Fintech2022 #Mobilepayments #Paymentsolutions #Paymentservices #payment #Etisalat #اتصالات #حكاية https://t.co/paqMSI7UoJ",Hootsuite Inc.
2872,2872.0,2872.0,2872.0,2872.0,,,,,,,Vodafone Egypt, الجيزة ,Welcome to Vodafone Egypt’s official twitter account. You can find us on facebook & YouTube /vodafoneEgypt,True,2022-08-19 07:19:56+00:00,"@IAM09089926 1-أن يذكر صراحة فى التوكيل على حق التعامل مع شركة فودافون مصر للإتصالات سواء عام او خاص 
2-أن يكون رقم الهاتف المراد التعامل عليه محدد بالتوكيل سواء عام أو خاص 
3-أن يكون الإجراء المطلوب منصوص عليه بالتوكيل سواء عام او خاص  مثل (تغير شريحة , نقل ملكية , ,,,,,,, الخ)

 SM",Sprinklr Publishing
2873,2873.0,2873.0,2873.0,2873.0,,,,,,,Diana Bauer, الجيزة ,"” وَربكَ ألاقرب و الأحن َ “
I'm worse than you think😙🔥.",False,2022-08-19 06:24:38+00:00,شعري لونه orange وانتوا؟!,"Cheap Bots, Done Quick!"
2874,2874.0,2874.0,2874.0,2874.0,,,,,,,ᗩᑢᘿ, الجيزة ,"There's a point where we just let the music take over everything.🖤


 Life coach🧐..The theory of ever after 

       𝕮ⵀ𝑚ཥ𝝒Ꚍల𝖗 ᗴ𝝒𝑔𝖎𝝒లల𝖗𝖎𝝒𝑔 💻🇨🇦",False,2022-08-19 05:57:08+00:00,"We accept the love that we think we deserve..
الحكايه وما فيها..
 احنا بنقابل  اشبهنا  أو كما يٌهيألنا  .. فبنحكلهم عن معاركنا مع اللي  كانوا حبايبنا  .. يتعلموا منهم ويرجعوا بالزمن  وتبقي نقط ضعفنا حق مكتسب ليهم 
..",Twitter Web App
2875,2875.0,2875.0,2875.0,2875.0,,,,,,,موبايلي, الجيزة ,متجر موبايلي مجموعة كاملة من أحدث أخبار ومواصفات وأكسسوارات الهواتف الذكية ويشمل شروحات وتطبيقات أيفون وأندرويد.,False,2022-08-19 05:44:11+00:00,"طريقة شحن رصيد اتصالات الامارات 2022
#etisalatuae
#اتصالات_الامارات

https://t.co/pQgrc7JzMY",Twitter Web App
2876,2876.0,2876.0,2876.0,2876.0,,,,,,,S3DOON, الجيزة ,,False,2022-08-19 04:49:04+00:00,"بحس ان الصداقة الحقيقة بتتقاس بقدرتنا علي اننا نتخانق من غير منخاف نخسر بعض ونبقي ملصمين العلاقة
وقدرتنا علي هندله بعد خناقة كبيرة 
بالطريقة اللي تخلي صداقتنا تاخد ليفل اقوي واعمق 
والغلاوه تزيد متقلش
ولو حتي كنا علي الحافه اننا نقطع علاقتتا
We find a way back",Twitter for iPhone
2877,2877.0,2877.0,2877.0,2877.0,,,,,,,Sara 🦋, القاهرة ,"رَبَّنَا آتِنَا فِي الدُّنْيَا حَسَنَةً وَفِي الْآخِرَةِ حَسَنَةً وَقِنَا عَذَابَ النَّارِ 🤍

مش بتنسي انا مهما هتقابل كتير 🤤",False,2022-08-19 11:25:11+00:00,@we_ksa_ اللهم امين يارب العالمين 🤍,Twitter for Android
2878,2878.0,2878.0,2878.0,2878.0,,,,,,,Sara 🦋, القاهرة ,"رَبَّنَا آتِنَا فِي الدُّنْيَا حَسَنَةً وَفِي الْآخِرَةِ حَسَنَةً وَقِنَا عَذَابَ النَّارِ 🤍

مش بتنسي انا مهما هتقابل كتير 🤤",False,2022-08-19 11:08:49+00:00,@we_ksa_ اللهم امين يارب العالمين,Twitter for Android
2879,2879.0,2879.0,2879.0,2879.0,,,,,,,Sara 🦋, القاهرة ,"رَبَّنَا آتِنَا فِي الدُّنْيَا حَسَنَةً وَفِي الْآخِرَةِ حَسَنَةً وَقِنَا عَذَابَ النَّارِ 🤍

مش بتنسي انا مهما هتقابل كتير 🤤",False,2022-08-19 11:08:25+00:00,@we_ksa_ اللهم امين يارب العالمين 🤍,Twitter for Android
2880,2880.0,2880.0,2880.0,2880.0,,,,,,,ESLAM Mahmoud, القاهرة ,"إن كلمات الحب أجمل من الحب❤
ضحكني وعيشني❤❤
🇸🇦🇪🇬يارب احفظ بلادنا وسائر بلاد الملسمين يارب ❤كن بسيطآ..",False,2022-08-19 11:03:44+00:00,"Listen to ORANGE - اعلان اورانج موبينيل -  وبحتاج لك وتحتاج لى by SSALIB彡[ S@mY 4jc ]彡 on #SoundCloud
https://t.co/K0NpDP4G3v",Twitter for Android
2881,2881.0,2881.0,2881.0,2881.0,,,,,,,Sara 🦋, القاهرة ,"رَبَّنَا آتِنَا فِي الدُّنْيَا حَسَنَةً وَفِي الْآخِرَةِ حَسَنَةً وَقِنَا عَذَابَ النَّارِ 🤍

مش بتنسي انا مهما هتقابل كتير 🤤",False,2022-08-19 11:03:41+00:00,@we_ksa_ اللهم امين يارب العالمين 🤍,Twitter for Android
2882,2882.0,2882.0,2882.0,2882.0,,,,,,,AbdelRahman AlArabi👨🏻‍🦽🇪🇬, القاهرة ,"كاتب على مواقع التواصل الاجتماعي👨🏻‍💻🤳🏻وصانع فيديوهات🎬على يوتيوب
https://t.co/mfSNptE12N
#عبدالرحمن_العربي👨🏻‍🦽🇪🇬#ABDELRAHMAN_ALARBI
#عA",False,2022-08-19 08:04:16+00:00,"تعادل #الاهلي مع #إيسترن_كومباني بدون أهداف وفاز #المصري على الاسماعيلي بأربعة أهداف لهدف ضمن منافسات الاسبوع الحادي والثلاثون من #الدوري_المصري
#دوري_WE #Presentationsports #EPL
@EFA @Presentation
#Aع https://t.co/NZpO1n4N7c",Twitter Web App
2883,2883.0,2883.0,2883.0,2883.0,,,,,,,BeeAgents, القاهرة ,,False,2022-08-19 08:00:32+00:00,"تجديد باقات حكاية الجديدة من Etisalat Egypt متاحه بجميع منافذ Bee

يرجي تحديث قائمة الخدمات

#بيي_اسرع #بيي_أقرب #بيي_ديماً_معاك

#Fintech #Fintech2022 #Mobilepayments #Paymentsolutions #Paymentservices #payment #Etisalat #اتصالات #حكاية https://t.co/paqMSI7UoJ",Hootsuite Inc.
2884,2884.0,2884.0,2884.0,2884.0,,,,,,,Vodafone Egypt, القاهرة ,Welcome to Vodafone Egypt’s official twitter account. You can find us on facebook & YouTube /vodafoneEgypt,True,2022-08-19 07:19:56+00:00,"@IAM09089926 1-أن يذكر صراحة فى التوكيل على حق التعامل مع شركة فودافون مصر للإتصالات سواء عام او خاص 
2-أن يكون رقم الهاتف المراد التعامل عليه محدد بالتوكيل سواء عام أو خاص 
3-أن يكون الإجراء المطلوب منصوص عليه بالتوكيل سواء عام او خاص  مثل (تغير شريحة , نقل ملكية , ,,,,,,, الخ)

 SM",Sprinklr Publishing
